country,iso2c,iso3c,year,ur,status,lastupdated,region,capital,longitude,latitude,income,lending
South Sudan,SS,SSD,2002,12.081000328064,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2001,12.0679998397827,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2000,12.0570001602173,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1999,12.0640001296997,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1998,12.0450000762939,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1997,11.996000289917,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1996,12.0120000839233,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1995,12,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1994,12.0170001983643,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1993,11.9849996566772,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1992,11.9460000991821,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1991,11.91100025177,,2022-12-22,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
Spain,ES,ESP,2021,14.7329998016357,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2020,15.5299997329712,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2019,14.1000003814697,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2018,15.25,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2017,17.2199993133545,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2016,19.6299991607666,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2015,22.0599994659424,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2014,24.4400005340576,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2013,26.0900001525879,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2012,24.7900009155273,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2011,21.3899993896484,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2010,19.8600006103516,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2009,17.8600006103516,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2008,11.25,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2007,8.22999954223633,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2006,8.44999980926514,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2005,9.14999961853027,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2004,11.0900001525879,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2003,11.2799997329712,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2002,11.1499996185303,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2001,10.3500003814697,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2000,13.789999961853,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1999,15.4799995422363,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1998,18.6700000762939,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1997,20.7000007629395,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1996,22.1399993896484,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1995,22.6700000762939,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1994,24.2099990844727,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1993,22.1599998474121,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1992,17.7000007629395,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1991,15.9300003051758,,2022-12-22,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Sri Lanka,LK,LKA,2021,5.39499998092651,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2020,5.87799978256226,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2019,4.34999990463257,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2018,4.32000017166138,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2017,4.05000019073486,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2016,4.23999977111816,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2015,4.51999998092651,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2014,4.19000005722046,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2013,4.23999977111816,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2012,3.88000011444092,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2011,4.11999988555908,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2010,4.78000020980835,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2009,5.84999990463257,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2008,5.21999979019165,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2007,5.96999979019165,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2006,6.5,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2005,7.67000007629395,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2004,8.38000011444092,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2003,8.22000026702881,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2002,8.76000022888184,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2001,7.90000009536743,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,2000,7.73999977111816,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1999,8.88000011444092,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1998,9.17000007629395,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1997,10.6000003814697,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1996,11.3500003814697,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1995,12.2700004577637,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1994,13.0299997329712,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1993,13.8199996948242,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1992,14.2200002670288,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
Sri Lanka,LK,LKA,1991,14.6599998474121,,2022-12-22,South Asia,Colombo,79.8528,6.92148,Lower middle income,IBRD
St. Lucia,LC,LCA,2021,16.9050006866455,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2020,16.8920001983643,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2019,15.3199996948242,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2018,19.0799999237061,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2017,18.8600006103516,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2016,19.6490001678467,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2015,20.5620002746582,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2014,21.2959995269775,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2013,22.2099990844727,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2012,19.0599994659424,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2011,18.8600006103516,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2010,17.1079998016357,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2009,15.3699998855591,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2008,12.7200002670288,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2007,14,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2006,16,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2005,18.7000007629395,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2004,20.9699993133545,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2003,22.1800003051758,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2002,20.3899993896484,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2001,18.5249996185303,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,2000,16.4899997711182,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1999,18.0900001525879,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1998,21.6000003814697,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1997,20.4699993133545,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1996,16.3299999237061,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1995,15.8299999237061,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1994,17,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1993,16.7999992370605,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1992,16.7259998321533,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Lucia,LC,LCA,1991,16.9050006866455,,2022-12-22,Latin America & Caribbean,Castries,-60.9832,14,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2021,21.6180000305176,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2020,21.0020008087158,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2019,19.2800006866455,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2018,19.1800003051758,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2017,19.181999206543,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2016,19.1100006103516,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2015,19.0900001525879,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2014,19.05299949646,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2013,18.9899997711182,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2012,18.9650001525879,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2011,18.988000869751,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2010,19.0499992370605,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2009,18.9629993438721,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2008,18.7900009155273,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2007,19.0590000152588,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2006,19.2329998016357,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2005,19.7509994506836,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2004,20.0189990997314,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2003,20.2129993438721,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2002,20.5919990539551,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2001,21.1000003814697,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,2000,20.9549999237061,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1999,20.7660007476807,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1998,20.5659999847412,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1997,20.443000793457,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1996,20.3819999694824,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1995,19.9909992218018,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1994,20.1870002746582,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1993,19.7390003204346,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1992,19.6879997253418,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
St. Vincent and the Grenadines,VC,VCT,1991,19.7700004577637,,2022-12-22,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend
Sub-Saharan Africa,ZG,SSF,2016,6.24075335008315,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2015,5.83295265261452,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2014,5.78886823794907,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2013,5.71133389712663,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2012,5.85690608381748,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2011,5.93534933871253,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2010,6.01780572234189,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2009,5.68475947156984,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2008,5.65535727641164,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2007,5.95842933748719,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2006,6.11955021960723,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2005,6.22573035185377,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2004,6.34434834920171,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2003,6.64967563470281,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2002,6.76408647329215,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2001,6.64665223015948,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2000,6.65688228656138,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1999,6.67042865871432,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1998,6.60660666805464,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1997,6.61065564306509,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1996,6.59065714740936,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1995,6.58439881177828,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1994,6.59994534679211,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1993,6.61618847130189,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1992,6.62890039165864,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,1991,6.59932878619191,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2021,7.61856242272899,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2020,7.25184940277391,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2019,6.58533184821547,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2018,6.46328283826039,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,ZG,SSF,2017,6.45022233291717,,2022-12-22,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa (excluding high income),ZF,SSA,2021,7.61856242272898,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2020,7.25184940277391,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2019,6.58533184821547,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1997,6.61065564306509,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1996,6.59065714740936,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1995,6.58439881177828,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1994,6.59994534679211,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1993,6.61618847130189,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1992,6.62890039165864,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1991,6.59932878619191,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2018,6.46328283826039,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2017,6.45022233291717,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2016,6.24075335008315,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2015,5.83295265261452,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2014,5.78886823794907,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2013,5.71133389712663,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2012,5.85690608381748,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2011,5.93534933871253,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2010,6.01780572234189,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2009,5.68475947156984,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2008,5.65535727641164,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2007,5.95842933748719,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2006,6.11955021960723,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2005,6.22573035185377,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2004,6.34434834920171,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2003,6.64967563470281,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2002,6.76408647329215,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2001,6.64665223015948,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,2000,6.65688228656138,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1999,6.67042865871432,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (excluding high income),ZF,SSA,1998,6.60660666805464,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2018,6.46328283826039,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2017,6.45022233291717,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2014,5.78886823794907,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2013,5.71133389712663,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2016,6.24075335008315,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2015,5.83295265261452,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2006,6.11955021960723,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2005,6.22573035185377,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2004,6.34434834920171,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2003,6.64967563470281,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2002,6.76408647329215,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
Sub-Saharan Africa (IDA & IBRD countries),T6,TSS,2001,6.64665223015948,,2022-12-22,Aggregates,,,,Aggregates,Aggregates
