country,iso2c,iso3c,year,fdi,status,lastupdated,region,capital,longitude,latitude,income,lending
Palau,PW,PLW,1984,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1983,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1982,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1981,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1980,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1979,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1978,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1977,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1976,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1975,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1974,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1973,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1972,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1971,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Palau,PW,PLW,1970,NA,,2022-12-22,East Asia & Pacific,Koror,134.479,7.34194,Upper middle income,IBRD
Panama,PA,PAN,2021,1350127079.16,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2020,-2154734383.85,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2019,4451229386.95,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2018,5267261731.57,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2017,4082062468.94,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2016,5248354450.21,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2015,5119300000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2014,4984400000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2013,3799000000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2012,3381900000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2011,4395600000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2010,2549100000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2009,1085500000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2008,2390000000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2007,2224000000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2006,2944300000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2005,1104400000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2004,1277900000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2003,1050600000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2002,247100000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2001,606800000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,2000,827800000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1999,1043500000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1998,1315200000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1997,1312200000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1996,428300000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1995,281300000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1994,401500000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1993,177000000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1992,150500000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1991,124700000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1990,135500000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1989,51500000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1988,-460500000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1987,-447900000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1986,126100000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1985,67300000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1984,22200000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1983,79400000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1982,366600000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1981,303200000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1980,252300000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1979,49800000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1978,-2500000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1977,10900000,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1976,NA,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1975,NA,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1974,NA,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1973,NA,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1972,NA,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1971,NA,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Panama,PA,PAN,1970,NA,,2022-12-22,Latin America & Caribbean,Panama City,-79.5188,8.99427,High income,IBRD
Papua New Guinea,PG,PNG,2021,86832016,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2020,111767602.8779,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2019,335176756.6888,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2018,1134643537.8393,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2017,161470622.807911,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2016,19180492.9562101,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2015,213710099.392465,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2014,29436963.9060112,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2013,26804026.0357082,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2012,28796707.5152696,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2011,36419303.6839465,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2010,35591312.4342647,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2009,420038762.450145,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2008,47858884.7753668,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2007,130634896.797515,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2006,128548222.840092,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2005,39976364.7337651,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2004,32542985.2516695,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2003,168604378.870459,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2002,20160425.6683546,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2001,63183318.6554423,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2000,96495382.3146878,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1999,298023960.390566,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1998,109438501.40012,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1997,28312794.6432836,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1996,109832527.834517,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1995,454568860.072136,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1994,59713464.6652474,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1993,62052593.0490601,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1992,106342711.865506,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1991,120597590.858182,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1990,155413498.325654,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1989,203390734.434008,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1988,153493786.438467,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1987,93178868.6851381,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1986,90804634.292244,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1985,83349062.3085891,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1984,115687425.550227,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1983,138866933.622189,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1982,85888142.9040138,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1981,86179343.0115958,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1980,75523630.6946499,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1979,44202748.9266241,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1978,38906963.6529981,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1977,19802242.9724937,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1976,20830132.1537563,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1975,-2230000,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1974,72689999.9,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1973,111900000,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1972,85879999.9,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1971,47490000,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1970,129650000,,2022-12-22,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Paraguay,PY,PRY,2021,27179268.46532,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2020,92925020.5931718,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2019,343902227.186277,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2018,193825685.52404,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2017,498528922.997028,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2016,577878699.957611,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2015,505609610.644908,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2014,823019534.166548,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2013,305117261.209556,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2012,730197859.743923,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2011,581499378.342451,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2010,690056989.340046,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2009,142542622.566202,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2008,297969637.189845,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2007,105000000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2006,187800000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2005,7300000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2004,93979000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2003,-57700000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2002,90400000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2001,99200000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2000,107800000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1999,87200000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1998,340600000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1997,230900000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1996,139800000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1995,94500000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1994,137100000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1993,75000000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1992,117500000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1991,86100000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1990,76900000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1989,12800000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1988,8400000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1987,5300000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1986,600000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1985,700000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1984,5200000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1983,4900000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1982,36600000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1981,31900000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1980,31700000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1979,50200000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1978,24600000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1977,21700000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1976,22000000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1975,24400000,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1974,23655999.9,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1973,9199999.9,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1972,3480999.9,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1971,7099999.9,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1970,4751999.9,,2022-12-22,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Peru,PE,PER,2021,7455117441.61164,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2020,731609218.417583,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2019,4760357406.6111,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2018,5872657139.17008,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2017,7413409959.49823,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2016,6805247718.18016,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2015,7336859044.51778,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2014,4262751633.55747,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2013,9570622714.00791,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2012,14182387604.3103,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2011,7682261108.57854,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2010,8454627587.91059,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2009,6430652960.91184,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2008,6923651284.62579,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2007,5490961307.08952,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2006,3466531061.27322,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2005,2578719365.11,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2004,1599038388.965,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2003,1335007073.0402,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2002,2155836814.73346,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2001,1144260000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2000,809696760.032968,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1999,1940008800,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1998,1643949119.92647,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1997,2139260000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1996,3471149000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1995,2556981500,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1994,3289186723.23,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1993,760588959.23,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1992,-79000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1991,-7000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1990,41000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1989,59000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1988,26000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1987,32000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1986,22000000,,2022-12-22,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
